Sat Nov 04 08:23:25 +0000 2023,1.72E+18,Ini bukti bahwa Tempo punya bias2 tertentu ga berbasis data/fakta.  Tempo ga bisa membedakan LRT Jakarta (Pemprov DKI) &amp  LRT Jabodebek (pemerintah pusat).  (1) Pake gambar kereta LRT Jabodebek.  (2) Menyebut biaya bengkak dr proyek sebelumnya Rp 325 T padahal beda proyek. 😀 https://t.co/ggOQUCaCMI,9,7,94,190,in,70120802,1.72E+18,thedufresne,https://twitter.com/thedufresne/status/1720718379571687458,,,,,,,,,,,
Sat Nov 04 08:16:06 +0000 2023,1.72E+18,Operasional Bermasalah DPR Desak BPK Audit Proyek LRT Jabodebek https://t.co/azkvMZFe7P,0,0,0,0,in,118646322,1.72E+18,Bisniscom,https://twitter.com/Bisniscom/status/1720716535411667138,,,,,,,,,,,
Sat Nov 04 08:15:04 +0000 2023,1.72E+18,@life_interlude @jalur5_ @lrtjabodebek @bobbyadt Bisa bubut roda seminggu sekali udah gtu jd rongsokan 🤫,0,0,0,0,in,1.46E+18,1.72E+18,dnprxx,https://twitter.com/dnprxx/status/1720716276308566197,,,,,,,,,,,
Sat Nov 04 08:13:42 +0000 2023,1.72E+18,@neverthejedi @jalur5_ @lrtjabodebek @bobbyadt @ptinka Maklum BUMN ga korupsi ga asik,0,0,0,0,in,1.46E+18,1.72E+18,dnprxx,https://twitter.com/dnprxx/status/1720715931813642427,,,,,,,,,,,
Sat Nov 04 08:12:36 +0000 2023,1.72E+18,@jalur5_ @lrtjabodebek @bobbyadt Admin @lrtjabodebek tuh congean kali ya budeg bgt klo dengerin keluhan penumpangnya bobrok bgt cuma makan gaji buta doang,0,0,0,0,in,1.46E+18,1.72E+18,dnprxx,https://twitter.com/dnprxx/status/1720715656042316137,,,,,,,,,,,
Sat Nov 04 08:06:05 +0000 2023,1.72E+18,@windumuktiw @lrtjabodebek @KAI121 @txttransportasi @kabarpenumpang @adriansyahyasin @Adrianussatrio @DukuhAtasBNI @jalur5_ Merk FUJI,0,0,0,1,in,7.58E+17,1.72E+18,aby_surmadi,https://twitter.com/aby_surmadi/status/1720714016270827597,,,,,,,,,,,
Sat Nov 04 07:54:30 +0000 2023,1.72E+18,Kalo LRT jabodebek bikin ginian di rel apakah service qualitynya meningkat?,0,0,0,0,in,1.71E+18,1.72E+18,azvinl,https://twitter.com/azvinl/status/1720711099547599069,,,,,,,,,,,
Sat Nov 04 07:39:09 +0000 2023,1.72E+18,Kerja asalan dan ugal-ugalan Jokowi hasilkan transportasi yang buruk dan membahayakan !  Kemenhub Ungkap Temuan yang Bikin Sebagian Kereta LRT Jabodebek Dikandangkan https://t.co/9Od6RBMYR8,0,0,1,1,in,7.93E+17,1.72E+18,MgmPtmgm,https://twitter.com/MgmPtmgm/status/1720707236887171369,,,,,,,,,,,
Sat Nov 04 07:15:00 +0000 2023,1.72E+18,LRT Jabodebek hanya mengoperasikan 9 trainset dari 16 trainset yang beroperasi. Hal ini disebabkan karena roda 18 trainset mengalami keausan dan perlu perawatan.  Dirjen Perkeretaapian Kemenhub Mohamad Risal Wasal menyebut pihaknya terus melakukan perbaikan.   #SmartNEws https://t.co/t8v7MeJ1ol,0,0,0,0,in,177084452,1.72E+18,RadioSmartFM,https://twitter.com/RadioSmartFM/status/1720701159596315095,,,,,,,,,,,
Sat Nov 04 06:42:51 +0000 2023,1.72E+18,@jatiwarnaerep @lrtjabodebek Selamat siang Kak. Mohon maaf atas ketidaknyamanan yang Kakak alami. Informasi dari unit terkait saat ini tidak ada kendala pada perjalanan LRT Jabodebek. Saat ini jadwal perjalanan LRT Jabodebek rute Harjamukti-Dukuh Atas headway 30 menit Kak. Sekali lagi Railmin mohon maaf bila…,0,0,0,1,in,516165629,1.72E+18,KAI121,https://twitter.com/KAI121/status/1720693068364714120,,,,,,,,,,,
Sat Nov 04 05:52:41 +0000 2023,1.72E+18,@jalur5_ @lrtjabodebek @bobbyadt Dibilangin jangan suka cari cari kesalahan harap maklum.,0,0,0,0,in,1.22E+18,1.72E+18,fadrakh,https://twitter.com/fadrakh/status/1720680444172362073,,,,,,,,,,,
Sat Nov 04 05:14:12 +0000 2023,1.72E+18,@spawnking27 @lrtjabodebek Tanya @aniesbaswedan juga,0,1,1,1,in,1.35E+18,1.72E+18,SerigalaHorny,https://twitter.com/SerigalaHorny/status/1720670761856426382,,,,,,,,,,,
Sat Nov 04 05:05:47 +0000 2023,1.72E+18,https://t.co/2nwQa6gOdM  Duuhh... Gimana nihh Min @lrtjabodebek ? Belom ada 6 bulan padahal..,0,1,0,0,in,44048823,1.72E+18,spawnking27,https://twitter.com/spawnking27/status/1720668643481325703,,,,,,,,,,,
Sat Nov 04 04:59:02 +0000 2023,1.72E+18,@jalur5_ @lrtjabodebek @bobbyadt Cc : Pak @jokowi @KAI121 @CommuterLine @andre_rosiade,0,0,0,0,in,3270404358,1.72E+18,HerawanBoma,https://twitter.com/HerawanBoma/status/1720666943198486611,,,,,,,,,,,
Sat Nov 04 04:52:38 +0000 2023,1.72E+18,@KAI121 @lrtjabodebek coy 20 rangkaian ban nya gembos semua gimana ceritanya https://t.co/wRKMeMumFq,0,1,0,0,in,1.19E+18,1.72E+18,jatiwarnaerep,https://twitter.com/jatiwarnaerep/status/1720665335031112172,,,,,,,,,,,
Sat Nov 04 04:50:31 +0000 2023,1.72E+18,@jalur5_ @lrtjabodebek @bobbyadt Minimal turunkan tarif atau paling parahnya gratiskan ketika headway sampai tembus sekian puluh menit itu sebagai kompensasi kualitas layanan yang buruk.  Kalo cuma minta maaf semua juga bisa...,0,0,3,5,in,21290699,1.72E+18,sunjaya,https://twitter.com/sunjaya/status/1720664798810247585,,,,,,,,,,,
Sat Nov 04 04:37:59 +0000 2023,1.72E+18,2,0,0,0,3,qst,1.37E+18,1.72E+18,lrtjbdbrungkad,https://twitter.com/lrtjbdbrungkad/status/1720661647952384238,,,,,,,,,,,
Sat Nov 04 04:31:32 +0000 2023,1.72E+18,@mrtjakarta Harusnya @lrtjabodebek belajar sama @mrtjakarta,0,0,1,1,in,1.62E+18,1.72E+18,nvnvdump,https://twitter.com/nvnvdump/status/1720660024987619552,,,,,,,,,,,
Sat Nov 04 04:27:49 +0000 2023,1.72E+18,@lrtjabodebek rasa @CommuterLine https://t.co/G3X9MYoQed,0,0,0,0,in,31099271,1.72E+18,AyahBayuW,https://twitter.com/AyahBayuW/status/1720659086449287462,,,,,,,,,,,
Sat Nov 04 04:25:21 +0000 2023,1.72E+18,@Sijo_su @lrtjabodebek mjb ga terlalu akurat karna kdg di jadwal 09.00 brangkatnya 08.50 atau bisa ngaret jg,0,0,0,0,in,1.28E+18,1.72E+18,teri_terbang,https://twitter.com/teri_terbang/status/1720658468728869365,,,,,,,,,,,
Sat Nov 04 04:09:43 +0000 2023,1.72E+18,@lrtjabodebek Bang headway sejam mah kapal feri nyebrang ke bali banh,0,0,0,6,in,67547486,1.72E+18,HilmyA,https://twitter.com/HilmyA/status/1720654532533968974,,,,,,,,,,,
Sat Nov 04 04:08:13 +0000 2023,1.72E+18,@KAI121 @windumuktiw @lrtjabodebek @txttransportasi @kabarpenumpang @adriansyahyasin @Adrianussatrio @DukuhAtasBNI @jalur5_ Halah eskalator peron 12 13 manggarai wes pirang tahun ra didandani,0,0,0,1,in,1.25E+18,1.72E+18,pramuarsa_,https://twitter.com/pramuarsa_/status/1720654156959224272,,,,,,,,,,,
Sat Nov 04 03:24:23 +0000 2023,1.72E+18,@jalur5_ @lrtjabodebek @bobbyadt Budeg ya min @lrtjabodebek,0,0,0,1,en,9.38E+17,1.72E+18,worklifebalegug,https://twitter.com/worklifebalegug/status/1720643124643639486,,,,,,,,,,,
Sat Nov 04 02:30:05 +0000 2023,1.72E+18,@lrtjabodebek Raina Ra beres,0,0,0,0,en,1902264402,1.72E+18,JunizarT,https://twitter.com/JunizarT/status/1720629458153939015,,,,,,,,,,,
Sat Nov 04 02:24:13 +0000 2023,1.72E+18,@jalur5_ @lrtjabodebek @bobbyadt buset engga bener banget anjirr,0,0,0,0,in,345814882,1.72E+18,amatnayirved,https://twitter.com/amatnayirved/status/1720627982228701215,,,,,,,,,,,
Sat Nov 04 02:17:47 +0000 2023,1.72E+18,@AditAntarkota @windumuktiw @lrtjabodebek @KAI121 @txttransportasi @kabarpenumpang @adriansyahyasin @Adrianussatrio @DukuhAtasBNI @jalur5_ Fuji-an 🤣🤣🤣🤣,0,0,0,0,in,1.37E+18,1.72E+18,el_meller,https://twitter.com/el_meller/status/1720626364716360102,,,,,,,,,,,
Sat Nov 04 02:15:43 +0000 2023,1.72E+18,@lrtjabodebek Maaf nanya ini jadwal ka Argo parahyangan terbaru ya .?? Banyak banget ya yang pengen ke bandung .? Sejam sekali mantap lah itu saingan sama ka cepat ya..,0,0,0,0,in,53260886,1.72E+18,zaidanmuda,https://twitter.com/zaidanmuda/status/1720625844354199674,,,,,,,,,,,
Sat Nov 04 02:14:43 +0000 2023,1.72E+18,@irinirin @lrtjabodebek Ini lu otw lebak bulus???,0,1,0,0,in,124790718,1.72E+18,tahunkabisat,https://twitter.com/tahunkabisat/status/1720625593220235546,,,,,,,,,,,
Sat Nov 04 02:05:47 +0000 2023,1.72E+18,@mrtjakarta Kalo perawatan @lrtjabodebek gmn min? Eh maaf salah kamar,0,0,1,4,in,1165664216,1.72E+18,samokcir,https://twitter.com/samokcir/status/1720623342279929894,,,,,,,,,,,
Sat Nov 04 01:52:48 +0000 2023,1.72E+18,@wahyupratamabwi @windumuktiw @lrtjabodebek @KAI121 @txttransportasi @kabarpenumpang @adriansyahyasin @Adrianussatrio @DukuhAtasBNI @jalur5_ @perkeretaapian ... dari Cina.,0,0,0,0,in,1.22E+18,1.72E+18,johanstravel,https://twitter.com/johanstravel/status/1720620077739856151,,,,,,,,,,,
Sat Nov 04 01:43:17 +0000 2023,1.72E+18,@lrtjabodebek Raina raina raimu,0,0,0,0,in,3146233771,1.72E+18,RailfansHardi48,https://twitter.com/RailfansHardi48/status/1720617682049921362,,,,,,,,,,,
Sat Nov 04 01:42:36 +0000 2023,1.72E+18,@windumuktiw @txttransportasi @lrtjabodebek @KAI121 @kabarpenumpang @adriansyahyasin @Adrianussatrio @DukuhAtasBNI @jalur5_ Maklum lift udah puluhan tahun melayani penumpang lrt yang jumlahnya ratusan ribu setiap harinya,1,1,0,1,in,579093615,1.72E+18,zekigaki,https://twitter.com/zekigaki/status/1720617509949260191,,,,,,,,,,,
Sat Nov 04 01:39:19 +0000 2023,1.72E+18,@jalur5_ @lrtjabodebek @bobbyadt Lagian masih aja pada mau naik lrt😂,0,0,0,0,in,332631469,1.72E+18,maramarrgh,https://twitter.com/maramarrgh/status/1720616684162027632,,,,,,,,,,,
Sat Nov 04 01:21:05 +0000 2023,1.72E+18,@jalur5_ @lrtjabodebek @bobbyadt gimana tar KRL baru dari inka ya 🤣,0,1,0,0,in,1.05E+18,1.72E+18,life_interlude,https://twitter.com/life_interlude/status/1720612095794860135,,,,,,,,,,,
Sat Nov 04 01:06:33 +0000 2023,1.72E+18,@jalur5_ @lrtjabodebek @bobbyadt Pantesan raina udah jarang muncul lagi raina aja punya malu Eeh tapi pejabat2nya @lrtjabodebek punya malu gak ya udah dzolim ke masyarakat ?,0,0,0,1,in,92552362,1.72E+18,ap_dks,https://twitter.com/ap_dks/status/1720608436709155085,,,,,,,,,,,
Sat Nov 04 00:52:19 +0000 2023,1.72E+18,Weekend ini ingin ngajak si D naik LRT. Sta Jatibening 1 cuma 500 mtr dr rumah. Tapi kalau nunggu lama ya rada gimana. Naik LRT biar cepat kan🤷‍♀️  LRT Jabodebek Bermasalah Erick Thohir: Jangan Lihat Negatifnya  https://t.co/kP9DNlraVt,3,2,2,11,in,85087815,1.72E+18,unilubis,https://twitter.com/unilubis/status/1720604857017807146,,,,,,,,,,,
Sat Nov 04 00:37:16 +0000 2023,1.72E+18,@RichHealthyFun @windumuktiw @lrtjabodebek @KAI121 @txttransportasi @kabarpenumpang @adriansyahyasin @Adrianussatrio @DukuhAtasBNI @jalur5_ @mrtjakarta @temponewsroom gpp biar DJKA makin terkenal,0,0,0,0,in,37363721,1.72E+18,mandegani,https://twitter.com/mandegani/status/1720601068084850819,,,,,,,,,,,
Sat Nov 04 00:36:13 +0000 2023,1.72E+18,@mandegani @windumuktiw @lrtjabodebek @KAI121 @txttransportasi @kabarpenumpang @adriansyahyasin @Adrianussatrio @DukuhAtasBNI @jalur5_ @mrtjakarta @temponewsroom Gambir ini kayaknya kalo bermasalah yg ngamuk banyak 🤣🤣,0,1,0,0,in,60196625,1.72E+18,RichHealthyFun,https://twitter.com/RichHealthyFun/status/1720600802643894723,,,,,,,,,,,
Sat Nov 04 00:33:19 +0000 2023,1.72E+18,Kereta LRT Jabodebek dibengkelkan karena kualitas keretanya terkendala sedikitnya dana yang diberi tapi diminta kualitas bagus.  Kereta CL Jabodetabek dibengkelkan karena keretanya dipaksa hidup walau udah lewat umurnya karena tak dibolehkan impor kereta bekas yang masih bagus.,0,1,0,0,in,2215859544,1.72E+18,sripraba95,https://twitter.com/sripraba95/status/1720600073116237854,,,,,,,,,,,
Sat Nov 04 00:31:02 +0000 2023,1.72E+18,@jalur5_ @lrtjabodebek @bobbyadt Gratisin lah kalo begini wkwkwk Yg bikin sama yg ngelola sama sama pekok,0,0,0,0,in,977991638,1.72E+18,TahananAzkaban,https://twitter.com/TahananAzkaban/status/1720599498408472727,,,,,,,,,,,
Sat Nov 04 00:04:29 +0000 2023,1.72E+18,Buat yg penasaran nama lengkap merek Fuji yg selama ini digunakan di hampir semua stasiun @perkeretaapian @CommuterLine @lrtjabodebek   Fuji Sino Elevators Co. Ltd. (nama aslinya Quanzhou Lift Factory)  BUKAN PRODUK JEPANG  @txttransportasi @jalur5_ @kabarpenumpang @fajarnugros https://t.co/dzP5MnMDQ5,0,0,0,0,in,1.69E+18,1.72E+18,berak_sekampung,https://twitter.com/berak_sekampung/status/1720592815879856462,,,,,,,,,,,
Fri Nov 03 23:58:18 +0000 2023,1.72E+18,Contoh dong @lrtjabodebek !!,0,0,0,0,in,141203596,1.72E+18,agungrusmanna,https://twitter.com/agungrusmanna/status/1720591261495865698,,,,,,,,,,,
Fri Nov 03 23:15:35 +0000 2023,1.72E+18,@KAI121 @windumuktiw @lrtjabodebek @txttransportasi @kabarpenumpang @adriansyahyasin @Adrianussatrio @DukuhAtasBNI @jalur5_ Vendor lo jelek,0,0,0,0,in,1638146408,1.72E+18,bawahproyekmusi,https://twitter.com/bawahproyekmusi/status/1720580513478611256,,,,,,,,,,,
Fri Nov 03 23:14:03 +0000 2023,1.72E+18,LRT Jabodebek Sarat Masalah Ini Perbandingan Biaya dengan Negara Lain https://t.co/nUWlrFEtL1,1,0,0,1,in,118646322,1.72E+18,Bisniscom,https://twitter.com/Bisniscom/status/1720580126331785393,,,,,,,,,,,
Fri Nov 03 23:13:10 +0000 2023,1.72E+18,Anggota Komisi VI DPR Amin Ak sangat menyesalkan ausnya roda 18 rangkaian kereta atau trainset LRT Jabodebek. Masalah ini wajib diungkap harus ada p... https://t.co/9up3zMJouM,0,0,0,0,in,46693036,1.72E+18,inilahdotcom,https://twitter.com/inilahdotcom/status/1720579905170428063,,,,,,,,,,,
Fri Nov 03 23:00:23 +0000 2023,1.72E+18,@RichHealthyFun @windumuktiw @lrtjabodebek @KAI121 @txttransportasi @kabarpenumpang @adriansyahyasin @Adrianussatrio @DukuhAtasBNI @jalur5_ @mrtjakarta @temponewsroom Ama di gambir,0,1,0,0,in,37363721,1.72E+18,mandegani,https://twitter.com/mandegani/status/1720576687161958733,,,,,,,,,,,
Fri Nov 03 22:33:33 +0000 2023,1.72E+18,@lrtjabodebek Tolong headway nya di tambah sama adaim  announcer.  Kemarin nyobain naik LRT kirain jadwal sepadat mrt/krl. Termyata kereta dtang masih 30 mmeitan. Dan gak ada annoucer nginfoin tu kereta dimana ada jadwal lg jam berapa. Jujur takut molor ke di bdrita2 krn lg buru2,0,0,0,1,in,9.81E+17,1.72E+18,aulaamalia3,https://twitter.com/aulaamalia3/status/1720569933699092554,,,,,,,,,,,
Fri Nov 03 22:31:40 +0000 2023,1.72E+18,@jalur5_ @lrtjabodebek @bobbyadt Harap maklum sampe 2024 😅 https://t.co/UbhuuCE04G,0,0,0,0,in,1.39E+18,1.72E+18,uciha_bagong,https://twitter.com/uciha_bagong/status/1720569457989619916,,,,,,,,,,,
Fri Nov 03 21:47:34 +0000 2023,1.72E+18,@jalur5_ @lrtjabodebek @bobbyadt masih aja pada mau di php in sama lrt jabodebek,0,0,0,0,in,136641446,1.72E+18,dignwn,https://twitter.com/dignwn/status/1720558362428133887,,,,,,,,,,,
Fri Nov 03 18:38:43 +0000 2023,1.72E+18,@windumuktiw @lrtjabodebek @KAI121 @txttransportasi @kabarpenumpang @adriansyahyasin @Adrianussatrio @DukuhAtasBNI @jalur5_ Lift dan ekskalator paling bener tuh punya @mrtjakarta. Yang di halte TJ liftnya juga banyak yg auk ah. Krl dan lrt ya udah banyak yg bahas. Ini nggak ada yang mau investigasi tender lift dan ekskalator po? @temponewsroom,0,1,2,9,in,60196625,1.72E+18,RichHealthyFun,https://twitter.com/RichHealthyFun/status/1720510834697499003,,,,,,,,,,,
Fri Nov 03 18:12:50 +0000 2023,1.72E+18,@henkuse @adriansyahyasin LRT Jabodebek kan sebenarnya shuttle apartment bang,0,0,2,6,in,110671429,1.72E+18,rnamidubx,https://twitter.com/rnamidubx/status/1720504322948235514,,,,,,,,,,,
Fri Nov 03 17:20:07 +0000 2023,1.72E+18,@jalur5_ @lrtjabodebek @bobbyadt beneran dahmendingan TJ jadinya,0,0,0,0,in,3193742610,1.72E+18,echoPiR,https://twitter.com/echoPiR/status/1720491056549261795,,,,,,,,,,,
Fri Nov 03 16:53:44 +0000 2023,1.72E+18,@jalur5_ @lrtjabodebek @bobbyadt @lrtjabodebek ini gimana ya? Masa mau begini terus? Guna nya moda ini apa ya kalo nyusahin?????? Menhub jg kek gaadak guna nya dah masa apa2 hrs mention pak jokowi??? Hadehhh,0,0,0,0,in,46347838,1.72E+18,annettepriscil,https://twitter.com/annettepriscil/status/1720484417913942372,,,,,,,,,,,
Fri Nov 03 16:16:54 +0000 2023,1.72E+18,@jalur5_ @lrtjabodebek @bobbyadt Unit disunat jumlahnya headway disunat jadi lebih lama waktu tunggu nya tapi tarifnya ngga ada sunat sunatan apa? Semahal itukah harga mencintai produk (nirkualitas) dalam negeri? https://t.co/Qp70gUs6mS,0,0,0,0,in,231654797,1.72E+18,masjalu_17,https://twitter.com/masjalu_17/status/1720475147164147719,,,,,,,,,,,
Fri Nov 03 16:09:08 +0000 2023,1.72E+18,@jalur5_ @lrtjabodebek @bobbyadt Halo Raina. Kakean minta maaf :),0,0,0,0,in,1.31E+18,1.72E+18,elwaa__,https://twitter.com/elwaa__/status/1720473193415356604,,,,,,,,,,,
Fri Nov 03 15:57:44 +0000 2023,1.72E+18,@jalur5_ @lrtjabodebek @bobbyadt Sungguh zholim sekali kalian @lrtjabodebek @ptinka 😡,0,1,0,0,in,1.39E+18,1.72E+18,neverthejedi,https://twitter.com/neverthejedi/status/1720470324981199154,,,,,,,,,,,
Fri Nov 03 15:51:47 +0000 2023,1.72E+18,@windumuktiw @lrtjabodebek @KAI121 @txttransportasi @kabarpenumpang @adriansyahyasin @Adrianussatrio @DukuhAtasBNI @jalur5_ Merk INKA,0,0,0,0,in,7.75E+17,1.72E+18,ilalamailaka,https://twitter.com/ilalamailaka/status/1720468827765702937,,,,,,,,,,,
Fri Nov 03 15:44:49 +0000 2023,1.72E+18,@mrtjakarta @lrtjabodebek,0,1,1,0,qam,1.04E+18,1.72E+18,Pulicisaiber,https://twitter.com/Pulicisaiber/status/1720467073732845647,,,,,,,,,,,
Fri Nov 03 15:44:26 +0000 2023,1.72E+18,@jalur5_ @lrtjabodebek @bobbyadt kyk gini suruh bayar 🤡,0,0,0,0,in,352811436,1.72E+18,bagaz_pratama,https://twitter.com/bagaz_pratama/status/1720466974369845483,,,,,,,,,,,
Fri Nov 03 15:42:19 +0000 2023,1.72E+18,@windumuktiw @lrtjabodebek @txttransportasi @kabarpenumpang @adriansyahyasin @Adrianussatrio @DukuhAtasBNI @jalur5_ Baik Kak. Setelah Railmin koordinasikan diinformasikan memang sebelumnya terjadi kendala pada lift di Stasiun Dukuh Atas. Namun pada pukul 14.00 WIB lift sudah selesai perbaikan dan dapat digunakan kembali ya. Sekali lagi Railmin mohon maaf atas ketidaknyamanan yang dialami.…,0,0,0,1,in,516165629,1.72E+18,KAI121,https://twitter.com/KAI121/status/1720466444645994853,,,,,,,,,,,
Fri Nov 03 15:19:36 +0000 2023,1.72E+18,@jalur5_ @lrtjabodebek @bobbyadt padahal harga rumah cibubur dah meroket,0,0,0,0,in,9.54E+17,1.72E+18,asmurcom,https://twitter.com/asmurcom/status/1720460728602444132,,,,,,,,,,,
Fri Nov 03 15:18:53 +0000 2023,1.72E+18,P @lrtjabodebek,0,0,0,0,und,233041760,1.72E+18,keffbelow1,https://twitter.com/keffbelow1/status/1720460544803774500,,,,,,,,,,,
Fri Nov 03 15:16:13 +0000 2023,1.72E+18,@jalur5_ @lrtjabodebek @bobbyadt Pantes tadi Rasuna said baru dateng Harjamukti gak lama dateng Jatimulya pas dateng eh 8 menit Harjamukti lagi jadinya berdekatan gitu wkwk,0,0,0,0,in,55778977,1.72E+18,ecaesarp,https://twitter.com/ecaesarp/status/1720459873564115347,,,,,,,,,,,
Fri Nov 03 15:08:36 +0000 2023,1.72E+18,@lrtjabodebek Headway nya sejam? Gile lama amat,0,0,0,0,in,66589755,1.72E+18,savioneals,https://twitter.com/savioneals/status/1720457958751129632,,,,,,,,,,,
Fri Nov 03 15:05:20 +0000 2023,1.72E+18,@jalur5_ @lrtjabodebek @bobbyadt kok bs gitu yaaa....,0,0,0,0,in,2611920144,1.72E+18,septiannnnnn_,https://twitter.com/septiannnnnn_/status/1720457136327786758,,,,,,,,,,,
Fri Nov 03 14:58:54 +0000 2023,1.72E+18,@windumuktiw @lrtjabodebek @KAI121 @txttransportasi @kabarpenumpang @adriansyahyasin @Adrianussatrio @DukuhAtasBNI @jalur5_ Caleg harusnya kalau mau cari muka yaaa angkat isu ini sih parah bener soalnya 😂,0,0,0,1,in,2170493988,1.72E+18,ujamarja,https://twitter.com/ujamarja/status/1720455516860637561,,,,,,,,,,,
Fri Nov 03 14:56:33 +0000 2023,1.72E+18,@jalur5_ @lrtjabodebek @bobbyadt Gile benerrrrr harganya ttep mahal pula wkwwkwkwk @lrtjabodebek @CommuterLine @KAI121,0,0,0,0,in,139663458,1.72E+18,ayasoph,https://twitter.com/ayasoph/status/1720454924604248188,,,,,,,,,,,
Fri Nov 03 14:51:28 +0000 2023,1.72E+18,@jalur5_ @lrtjabodebek @bobbyadt Pas aja w nggak jd naik tu LRT.  Lama lama lu rese,0,0,0,0,in,1.60E+18,1.72E+18,Elvianoq1234,https://twitter.com/Elvianoq1234/status/1720453644930441693,,,,,,,,,,,
Fri Nov 03 14:39:07 +0000 2023,1.72E+18,@lrtjabodebek Ini kalian masih narik biaya yang promo 20rb itu ya? Usul dengan kondisi sekarang. Kasih lah kompensasi potongan harga. Masak iya headway 1 jam sekali.,0,0,1,0,in,245377397,1.72E+18,fahmifaham,https://twitter.com/fahmifaham/status/1720450537454485735,,,,,,,,,,,
Fri Nov 03 14:39:03 +0000 2023,1.72E+18,@jalur5_ @lrtjabodebek @bobbyadt Yeee gimana sehhh? Kan rangkaian nggelindingnya dah normal tuh. Remnya dah alus pulak ampe gak sadar kalo kreta brenti kaget kok tiba² pintu kebuka. 😁,0,0,0,0,in,137306133,1.72E+18,aditya_bp,https://twitter.com/aditya_bp/status/1720450521021161701,,,,,,,,,,,
Fri Nov 03 14:38:54 +0000 2023,1.72E+18,cc. @lrtjabodebek @KAI121 @CommuterLine,0,0,0,0,und,203956775,1.72E+18,alexgufron,https://twitter.com/alexgufron/status/1720450484652437567,,,,,,,,,,,
Fri Nov 03 14:32:08 +0000 2023,1.72E+18,@jalur5_ @lrtjabodebek @bobbyadt Cintailah produk2 dalam negeri 🤣,0,0,0,0,in,1.16E+18,1.72E+18,mramdan06,https://twitter.com/mramdan06/status/1720448780540268724,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Mon Feb 06 08:45:26 +0000 2023,1.62E+18,Anggota Komisi VI DPR RI melakukan kunjungan kerja spesifik dengan melakukan peninjauan LRT Jabodebek didampingi oleh Direksi PT INKA (Persero) dan PT ADHI Karya (Persero) Tbk. serta tim dari PT KAI (Persero) Jumat (27/1).  #LRTINKAkomisiVI #BUMNUntukIndonesia https://t.co/q57xWXzLQl,0,0,0,0,in,1.60E+18,1.62E+18,BumnJktTepat,https://twitter.com/BumnJktTepat/status/1622516807876898817,,,,,,,,,,,
Mon Feb 06 08:04:48 +0000 2023,1.62E+18,Coba LRT Jabodebek Komisi VI DPR Optimis Kurangi Kemacetan  Anggota Komisi VI DPR RI melakukan kunjungan kerja spesifik dengan melakukan peninjauan LRT Jabodebek didampingi oleh Direksi PT INKA (Persero) dan PT ADHI Karya (Persero) Tbk. serta tim dari PT KAI Jumat (27/1). https://t.co/GtWkuyagqP,0,0,0,0,in,1.43E+18,1.62E+18,BUMNCirebonBeda,https://twitter.com/BUMNCirebonBeda/status/1622506581484240897,,,,,,,,,,,
Mon Feb 06 07:50:25 +0000 2023,1.62E+18,Coba LRT Jabodebek Komisi VI DPR Optimis Kurangi Kemacetan  #LRTINKA #BUMNUntukIndonesia #LRTINKAkomisiVI https://t.co/ryWRWcyvto,0,0,0,1,in,1.43E+18,1.62E+18,BUMN_Bjm1_Hadir,https://twitter.com/BUMN_Bjm1_Hadir/status/1622502960801652736,,,,,,,,,,,
Mon Feb 06 07:46:17 +0000 2023,1.62E+18,Anggota Komisi VI DPR RI melakukan kunjungan kerja spesifik dengan melakukan peninjauan LRT Jabodebek didampingi oleh Direksi PT INKA (Persero) dan PT ADHI Karya (Persero) Tbk. serta tim dari PT KAI (Persero) Jumat (27/1).   Yuk simak bersama Brenda di video berikut. #LRTINKA https://t.co/HvARa22L0i,0,0,0,0,in,1.43E+18,1.62E+18,bumn_sby1_kuat,https://twitter.com/bumn_sby1_kuat/status/1622501922384248834,,,,,,,,,,,
